Pathway	G89286	G89287	G89288	G89290	G89292	G89293	G89294	G89295	G89296	G89297	G89299	G89300	G89301	G89302	G89303	G89304	G89305	G89307	G89308	G89309	G89311	G89312	G89313	G89314	G89315	G89316	G89317	G89320	G89321	G89322	G89323	G89324	G89325	G89328	G89329	G89330	G89331	G89332	G89333	G89334	G89335	G89336	G89338	G89339	G89340	G89341	G89343	G89344	G89345	G89347	G89348	G89349	G89350	G89351	G89352	G89353	G89354	G89355	G89356	G89358	G89360	G89361	G89362	G89363	G89364	G89365	G89366	G89368	G89369	G89370	G89372	G89373	G89374	G89375	G89378	G89379	G89380	G89381
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_sp_3_2_5	0	0	0	0	0	0	0	0	0	0	0	0	0	3.24981e-5	0	0	0	0	0	0	0	0	0	0	2.11938e-5	0	0	0	0	0	0	0	0	0	3.35622e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_stercoris	0	0	4.38616e-5	0	0	0	0	0	8.96342e-6	0	4.95175e-5	0	0	0	0	0	0	0	0	1.77846e-7	0	0	2.49267e-4	0	0	0	0	0	0	1.45092e-4	0	0	1.15947e-5	0	0	0	0	3.51761e-6	1.30905e-4	2.3271e-5	0	0	0	5.36143e-6	0	2.9993e-5	0	0	0	0	2.11015e-5	1.49685e-7	0	0	0	0	0	0	0	6.06621e-6	0	0	1.19011e-4	0	0	0	0	0	0	0	1.72308e-5	3.51743e-6	0	0	0	4.66344e-6	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	0	0	3.11165e-6	0	2.28508e-5	4.07064e-7	4.64194e-5	0	4.78113e-7	0	6.56513e-6	0	1.26397e-4	0	1.44835e-5	0	0	8.21056e-7	0	0	0	0	0	4.43713e-7	0	1.93397e-7	0	0	1.209e-6	0	0	0	0	0	7.32629e-7	0	8.60208e-7	0	0	9.50698e-6	0	0	0	0	0	0	0	1.06213e-4	0	0	0	0	0	0	0	0	9.15425e-6	0	0	2.10224e-5	3.1043e-6	0	0	0	7.23409e-6	0	9.21812e-5	2.63726e-7	0	4.58412e-6	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	7.43498e-6	1.36883e-5	2.71209e-5	8.2972e-7	0	0	0	0	0	0	1.28428e-6	0	0	8.55353e-5	0	1.00311e-5	0	0	0	8.09453e-6	8.0948e-6	0	0	0	0	0	0	3.82422e-7	2.5636e-5	2.94607e-6	0	0	0	0	0	0	0	0	2.40569e-6	0	0	0	4.54309e-5	0	0	1.06762e-5	0	1.02045e-5	0	0	0	2.37794e-5	0	9.40498e-6	0	0	0	0	0	0	0	0	0	0	0	0	5.34547e-5	0	1.51899e-5	0	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16085e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Escherichia.s__Escherichia_coli	5.17484e-7	1.65059e-6	0	0	0	0	0	1.1613e-5	0	0	2.22384e-5	0	0	1.26972e-5	5.02385e-6	1.32667e-5	0	2.54095e-6	0	0	0	0	2.19762e-6	3.34332e-6	3.35577e-6	0	0	1.61832e-5	0	0	0	0	0	0	6.54849e-6	0	4.65397e-6	0	0	0	0	1.17682e-4	2.48223e-6	0	0	0	0	1.89449e-5	0	0	0	2.72724e-7	3.27632e-5	2.44811e-6	0	0	0	0	0	9.22262e-6	0	0	7.84268e-7	0	0	0	8.58673e-6	0	3.10535e-4	0	0	3.48521e-5	5.27516e-6	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	1.99604e-6	0	0	0	0	0	0	0	0	0	0	0	1.05198e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	1.18522e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.04969e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Odoribacter.s__Odoribacter_splanchnicus	0	0	0	0	0	1.22809e-5	0	0	5.47102e-6	0	6.04537e-6	0	0	0	0	0	2.3792e-6	0	0	0	0	0	0	0	0	0	0	0	2.16499e-6	1.35841e-6	0	0	0	0	0	0	0	4.43271e-6	8.9794e-6	0	9.22879e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.54326e-6	0	0	0	0	0	0	0	0	0	0	0	1.32307e-5	0	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Prevotella.s__Prevotella_buccae	0	1.38382e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Pseudomonas.s__Pseudomonas_aeruginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.21221e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|unclassified	0	0	0	0	0	4.80289e-6	0	0	3.21198e-6	0	0	0	0	0	0	2.46337e-5	2.94457e-5	0	0	0	0	0	0	0	0	0	4.94092e-5	0	0	2.29666e-5	0	0	0	1.55988e-5	0	0	0	4.56627e-6	2.56899e-5	0	0	0	2.6417e-5	6.38722e-5	2.22858e-5	1.96724e-5	0	5.74573e-5	0	0	1.37486e-5	5.10139e-5	0	0	8.55574e-5	0	2.80848e-5	0	4.65235e-5	0	4.69704e-6	5.2532e-5	4.74224e-5	2.18446e-5	0	0	0	0	0	0	0	0	0	0	1.98321e-5	0	0	0
PWY-7664: oleate biosynthesis IV (anaerobic)	2.89712e-5	2.17834e-5	0	3.50668e-5	0	2.88062e-5	0	8.74671e-5	1.42693e-5	0	9.85749e-5	8.86401e-6	0	2.92401e-5	2.59373e-5	4.71235e-5	7.17826e-6	2.08804e-5	0	0	0	0	1.28553e-5	8.2756e-6	9.83396e-6	0	1.16177e-5	7.65826e-5	1.30437e-5	2.43839e-6	4.83414e-6	0	0	6.62875e-6	1.07477e-5	0	1.00961e-5	1.08506e-5	2.38087e-5	0	1.64379e-5	2.31929e-4	6.91995e-6	0	0	0	4.76243e-5	5.1379e-5	0	9.48419e-6	0	8.1737e-6	7.00688e-5	4.64632e-6	0	0	2.54265e-5	0	8.46824e-6	1.70089e-5	1.21428e-5	0	4.7253e-6	0	0	2.34505e-5	2.37865e-5	0	1.70244e-4	0	1.05646e-4	7.11145e-5	3.37569e-5	0	0	0	0	0
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2458e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	8.61111e-6	0	0	1.763e-5	0	0	3.27964e-6	1.9324e-6	1.37074e-5	0	1.19041e-6	0	0	0	0	0	1.62747e-6	0	0	0	6.30831e-6	0	0	0	0	0	0	5.54818e-6	0	4.05958e-6	0	0	0	0	1.09193e-4	2.35963e-6	0	0	0	0	1.88133e-5	0	0	0	0	2.5534e-5	0	0	0	0	0	0	3.21106e-6	0	0	7.60174e-7	0	0	0	0	0	0	0	0	1.92077e-5	0	0	0	0	0	0
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	4.36958e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Prevotella.s__Prevotella_buccae	0	6.42552e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7664: oleate biosynthesis IV (anaerobic)|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43625e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	5.9506e-5	3.95867e-5	1.04455e-5	6.94348e-5	0	9.93954e-5	0	5.734e-5	8.84975e-5	0	4.71671e-5	6.65467e-5	0	8.79311e-5	3.00039e-5	1.40082e-4	1.66625e-4	1.459e-5	6.84757e-5	0	4.50626e-5	0	2.39249e-5	0	2.82307e-4	2.38626e-5	2.32366e-4	7.81492e-5	0	1.56442e-4	6.0043e-5	5.12671e-6	2.56168e-5	6.19735e-5	2.04582e-4	1.62553e-5	2.04462e-5	3.63293e-5	1.52858e-4	3.23188e-5	7.1322e-5	1.67939e-4	5.55325e-5	1.99579e-4	0	5.91233e-5	0	1.49415e-4	3.76849e-5	0	8.00822e-5	9.71428e-5	8.3143e-5	5.81356e-5	0	1.38708e-5	0	0	1.85346e-4	3.00541e-5	2.51476e-5	2.95709e-4	9.31325e-5	2.91106e-5	0	0	0	0	0	0	5.18944e-5	1.46106e-5	1.26572e-5	0	3.896e-5	1.86897e-5	0	0
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.29425e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26989e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	1.23333e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16282e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60117e-5	5.85844e-5	0	0	0	0	0	0	0	1.96152e-5	0	0	0	0	0	0	0	0	0	0	1.5549e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1061: superpathway of L-alanine biosynthesis	0	0	0	5.99758e-6	0	0	0	4.77401e-5	0	1.30634e-5	2.42309e-5	0	0	7.93909e-6	1.93988e-6	1.29776e-5	0	1.20912e-6	0	0	0	0	1.83164e-6	7.36726e-6	2.81706e-5	0	1.85692e-6	6.13508e-5	0	0	0	0	0	4.72216e-6	7.19181e-6	7.69819e-6	8.30597e-7	0	0	0	9.18781e-7	1.74504e-5	2.41329e-6	0	0	0	0	1.5634e-5	0	0	0	5.1827e-7	2.74425e-5	0	0	0	1.22036e-5	0	0	1.30595e-5	2.89035e-6	0	8.71476e-7	0	0	6.56811e-6	1.5466e-6	0	1.44156e-4	0	0	1.59334e-5	0	0	0	0	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	9.53294e-6	0	0	3.1864e-6	0	0	5.9107e-6	0	1.23778e-6	0	0	0	0	0	0	2.07393e-7	0	0	0	0	1.87381e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51449e-5	1.12837e-6	0	0	0	0	0	0	0	0	0	1.47775e-5	0	0	0	0	0	0	4.39744e-6	0	0	3.28101e-7	0	0	2.83947e-6	0	0	1.33207e-4	0	0	1.43265e-5	0	0	0	0	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	4.37005e-6	0	0	0	0	0	0	0	0	0	0	0	1.71238e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4063e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1061: superpathway of L-alanine biosynthesis|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13467e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16372e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	0	0	0	4.37229e-6	0	0	0	1.64241e-5	1.41379e-7	0	3.20877e-6	0	0	7.29228e-6	8.7573e-7	1.00257e-5	0	1.757e-6	0	0	0	0	1.58064e-6	1.80147e-6	2.36415e-5	0	0	3.77065e-6	0	0	0	0	9.62597e-6	0	1.29009e-6	0	3.89655e-6	0	2.5592e-6	0	0	3.45968e-5	0	0	0	0	0	0	0	0	0	3.14002e-7	0	0	0	0	0	0	0	2.44766e-6	0	0	0	0	0	0	0	0	3.83471e-5	0	0	7.28785e-6	0	0	0	0	0	0
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	8.82131e-6	0	0	0	0	0	4.53613e-6	0	5.10275e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04668e-6	0	0	0	0	2.56717e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43425e-6	0	0	0	0	0	0	0	0	3.83471e-5	0	0	0	0	0	0	0	0	0
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	3.39925e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1261: anhydromuropeptides recycling	1.73732e-6	0	0	0	0	0	0	3.93798e-5	1.28041e-5	0	2.78916e-5	0	0	2.10847e-5	5.38526e-6	2.20857e-5	0	6.4032e-6	0	0	0	0	3.44677e-6	6.98362e-6	1.80318e-5	0	1.00213e-5	2.2567e-5	0	0	0	0	0	0	2.8771e-5	0	1.18694e-5	2.92975e-6	0	0	0	8.15541e-5	1.7143e-6	8.27167e-7	0	0	0	1.32423e-5	0	0	1.76598e-6	0	3.46955e-5	0	0	0	0	0	0	0	0	0	4.2097e-6	0	0	4.38155e-6	0	0	0	0	0	5.74319e-5	0	0	0	0	0	0
PWY0-1261: anhydromuropeptides recycling|g__Escherichia.s__Escherichia_coli	4.75395e-7	0	0	0	0	0	0	2.26564e-5	0	0	1.5085e-5	0	0	0	0	5.96672e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11649e-6	0	8.93646e-7	0	0	0	0	5.1586e-5	4.51973e-7	0	0	0	0	5.39018e-6	0	0	0	0	2.51026e-5	0	0	0	0	0	0	0	0	0	0	0	0	3.50323e-6	0	0	0	0	0	2.81249e-5	0	0	0	0	0	0
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.968e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.67694e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation	1.77561e-5	6.85136e-5	2.24266e-5	4.61049e-5	1.19409e-4	3.39716e-5	1.5539e-6	2.49428e-4	1.16514e-4	1.31852e-4	5.09729e-5	1.52308e-4	4.35053e-5	1.16745e-4	4.55292e-5	1.39937e-4	7.50651e-5	2.32852e-4	1.58811e-5	1.28032e-5	6.88931e-5	1.29902e-4	1.65127e-5	5.15085e-5	3.20571e-4	1.62413e-4	1.00294e-4	3.34005e-4	5.95973e-5	8.34826e-5	1.16823e-4	1.92644e-5	5.44179e-5	6.52013e-5	4.20172e-4	5.93662e-5	7.03233e-5	4.00384e-5	7.46116e-5	1.95707e-5	2.10191e-5	2.25154e-4	9.4774e-5	5.57756e-4	1.43509e-4	7.16367e-5	6.74507e-5	1.75824e-4	1.53173e-5	2.25676e-4	9.8224e-5	6.90043e-5	1.81097e-4	1.16416e-5	4.25363e-5	3.58478e-5	2.41195e-4	0	2.70749e-4	5.88082e-5	3.23952e-5	1.07003e-4	2.56117e-4	2.1114100000000002e-05	5.72664e-5	7.79539e-5	1.84915e-5	4.99704e-7	0.00149554	0	8.03338e-5	4.41901e-4	2.78759e-5	3.34506e-5	1.08748e-5	1.57788e-5	7.99154e-6	3.67e-5
PWY0-1296: purine ribonucleosides degradation|g__Anaerotruncus.s__Anaerotruncus_colihominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.58538e-6	0	0	6.42045e-6	0	0	0	0	7.26315e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Ruminococcus_gnavus	0	0	0	0	0	0	0	8.78065e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36356e-7	0	0	0	0	0	0	0	0	0	1.00792e-5	0	0	1.55139e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4091e-4	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Ruminococcus_obeum	0	0	0	0	0	1.08748e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0205e-5	0	0	0	1.38917e-6	2.41544e-6	0	0	7.30843e-7	0	0	0	0	0	0	0	0	5.59439e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Ruminococcus_torques	0	0	0	0	0	0	0	1.16851e-6	0	0	0	0	0	0	1.77916e-6	0	0	0	0	0	0	0	0	0	0	0	0	8.78998e-6	0	2.38896e-6	0	0	0	2.51376e-7	2.2661e-6	0	1.19966e-6	0	1.15189e-6	0	2.49235e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14777e-5	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Catenibacterium.s__Catenibacterium_mitsuokai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.95424e-6	0	0	0	0	0	0	0	0	0	1.25886e-5	0	0	0	0	0	0	1.12021e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Clostridium.s__Clostridium_asparagiforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26284e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Clostridium.s__Clostridium_bolteae	0	0	0	0	0	0	0	5.07029e-5	0	0	0	0	0	0	0	7.13528e-6	0	0	0	0	0	0	0	0	2.49576e-6	0	0	0	7.87137e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12579e-5	0	0	0	4.5914e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Clostridium.s__Clostridium_clostridioforme	0	0	0	0	0	0	0	0	0	0	0	0	1.09142e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.99749e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.43833e-6	0	0	0	0	9.51197e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Clostridium.s__Clostridium_hathewayi	0	1.3046e-5	0	0	0	0	0	0	0	0	0	0	0	8.68765e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.63995e-7	0	0	0	0	0	0	2.67448e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37677e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Clostridium.s__Clostridium_leptum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03912e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Dorea.s__Dorea_formicigenerans	0	0	0	0	0	1.41444e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.25353e-6	0	0	3.35494e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Dorea.s__Dorea_longicatena	0	0	0	0	9.03684e-7	0	0	0	0	0	0	0	2.10334e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95921e-6	0	0	2.81741e-6	3.45596e-6	0	0	0	0	0	0	0	0	0	0	2.95998e-7	0	0	0	0	0	0	0	0	0	0	0	1.58e-6	0	0	0	0	0	0	0	0	7.40447e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Enterobacter.s__Enterobacter_aerogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01456e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	2.79001e-5	0	0	2.08536e-5	0	0	4.16527e-5	0	3.86903e-5	0	3.05316e-6	0	0	0	0	1.85972e-6	0	2.75391e-5	0	0	4.58749e-5	0	0	0	0	0	0	2.72999e-5	0	0	0	0	0	0	3.24816e-5	0	0	0	0	0	2.77425e-5	0	0	0	0	1.18337e-4	0	0	0	0	0	0	0	0	0	1.89798e-6	0	0	6.26999e-6	0	0	7.09769e-4	0	0	1.54971e-4	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Eubacterium.s__Eubacterium_ramulus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26366e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Eubacterium.s__Eubacterium_rectale	0	0	0	2.54545e-6	0	2.19328e-7	0	0	0	0	0	1.00482e-6	0	0	0	0	1.37075e-6	1.38711e-6	0	0	0	0	0	0	2.73843e-5	0	0	6.55068e-6	0	0	0	0	0	0	7.78449e-5	2.99263e-6	0	0	2.42992e-6	0	0	0	0	1.73316e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07492e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Eubacterium.s__Eubacterium_sp_3_1_31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80348e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY0-1296: purine ribonucleosides degradation|g__Eubacterium.s__Eubacterium_ventriosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73185e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
