Pathway	G79887	G79888	G79890	G79893	G79899	G79902	G79904	G79906	G79907	G79908	G79910	G79911	G79914	G79915	G79916	G79917	G79919	G79924	G79926	G79931	G79933	G79935	G79936	G79937	G79938	G79940	G79941	G79946	G79947	G79951	G79953	G79955	G79956	G79960	G79961	G79962	G79963	G79965	G79968	G79971	G79975	G79976	G79979	G79980	G79981	G79983	G79985	G79987	G79988	G79994	G79995	G79996	G79998	G80000	G80001	G80003	G80004	G80005	G80008	G80011	G80020	G80022	G80024	G80030	G80036	G80041	G80043	G80046	G80049	G80050	G80053	G80054	G80055	G80058	G80065	G80066	G80067	G80068
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_fragilis	3.89126e-6	8.66837e-7	2.97245e-5	0	0	5.09899e-6	2.55165e-7	2.71095e-6	0	0	0	7.18872e-6	6.38672e-5	2.21107e-5	0	0	9.56017e-6	0	9.86807e-5	0	0	0	6.69737e-5	6.41909e-5	1.62787e-5	0	5.52103e-6	5.30888e-5	6.34016e-6	3.43038e-6	0	0	1.38283e-6	2.71327e-6	4.24106e-6	0	0	0	7.14611e-6	1.04933e-6	6.75165e-6	0	1.77377e-6	3.49244e-5	0	0	5.0563e-6	1.67062e-5	0	1.36795e-4	6.66041e-6	6.44341e-7	0	0	1.55146e-4	1.8054e-6	0	5.72339e-6	0	7.62348e-7	7.70991e-6	1.4712e-6	0	7.8161e-6	4.47871e-7	1.33078e-6	5.67547e-7	0	1.94462e-4	4.38007e-5	2.38202e-6	0	0	2.12521e-6	5.07525e-5	3.26868e-7	0	5.51287e-5
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.61164e-7	0	0	0	0	0	0	0	0	0	5.06637e-7	7.48264e-7	0	0	0	0	1.60643e-5	8.90583e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.90546e-7	0	0	0	0	0	0	0	0	0	0	1.91775e-5	0	0	0	1.04527e-6	0	0	0	0	2.44431e-5	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_massiliensis	0	0	0	0	0	0	0	0	2.76162e-5	0	0	0	0	1.66069e-7	0	0	0	0	0	3.04493e-5	7.34927e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.03388e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.97418e-5	0	0	7.68465e-5	0	0	7.29045e-7	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	7.19135e-6	0	1.78155e-5	3.69053e-5	4.02023e-5	1.08413e-5	0	1.45391e-6	1.06843e-5	0	5.1334e-6	3.77078e-6	0	2.92697e-7	4.87049e-5	0	3.05221e-6	4.67767e-5	0	0	1.73351e-5	1.18111e-5	2.3832e-5	1.03774e-5	0	2.87752e-7	1.21055e-6	0	5.4325e-5	1.52916e-5	1.05834e-5	7.62892e-5	0	3.28953e-6	0	0	0	6.61881e-6	1.64156e-5	8.85719e-6	6.2985e-7	0	0	1.82538e-5	5.5736e-5	8.87854e-6	1.07235e-5	0	2.7194e-5	0	5.55505e-5	2.27213e-5	2.66783e-5	8.09433e-6	0	2.20998e-6	0	0	0	4.19987e-5	2.8952e-5	1.58762e-5	3.1973e-5	5.46566e-7	2.04222e-6	1.14989e-4	0	2.85706e-5	0	0	3.22674e-6	8.403e-6	7.10818e-5	6.53187e-6	0	0	1.717e-5	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_plebeius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.95133e-5	0	0	0	0	0	0	0	0	7.70454e-6	0	0	0	0	0	0	0	4.27709e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_salyersiae	0	0	0	0	0	0	0	0	1.91523e-6	0	0	0	0	0	0	0	0	0	0	0	8.66032e-6	0	0	0	0	0	0	0	0	4.43561e-6	0	6.38291e-6	0	0	0	0	0	6.92861e-6	1.61218e-5	0	0	0	0	0	7.01653e-6	0	1.17506e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.64325e-6	0	0	4.00407e-6	4.71563e-6	0	0	0	0	0	0	0	7.87949e-6	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_sp_1_1_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10045e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_sp_2_1_22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43847e-5	0	0	0	0	0	0	2.69914e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	7.03024e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_sp_3_2_5	0	0	0	0	0	0	0	0	0	0	0	0	0	3.81364e-5	0	0	0	0	0	0	0	0	0	0	3.61001e-5	0	0	0	0	0	0	0	0	0	8.09973e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78235e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_sp_4_3_47FAA	0	0	0	0	0	0	0	0	2.64133e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.38699e-5	0	0	0	0	0	0	0	5.92e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.80104e-5	0	0	4.43527e-5	0	0	5.69467e-5	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_sp_9_1_42FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04872e-4	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_stercoris	4.97159e-7	0	2.13193e-4	0	0	0	0	0	6.56642e-6	0	6.10688e-5	1.22548e-6	0	1.96544e-7	1.72926e-5	0	0	0	0	0	0	4.60116e-6	3.35123e-4	0	0	0	0	6.48245e-7	0	5.23579e-5	9.15004e-7	0	3.5949e-5	0	0	0	0	1.80366e-5	5.71029e-5	5.30768e-5	3.86336e-6	0	0	3.59648e-4	0	6.96994e-6	1.95416e-5	0	2.02188e-4	0	3.52499e-5	9.05247e-6	0	1.61472e-5	0	0	0	0	0	1.96511e-5	3.11848e-6	7.51522e-7	6.31676e-7	0	3.20436e-7	0	3.67442e-5	6.71658e-5	0	0	0	5.54216e-6	3.83053e-6	6.53894e-5	0	3.61081e-5	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	0	0	2.06019e-6	0	7.84871e-6	1.25558e-5	9.61232e-5	0	1.9681e-5	0	1.53791e-6	0	1.30028e-4	0	3.4544e-5	0	0	2.5889e-5	0	0	9.6104e-7	6.56324e-6	2.20484e-5	1.88839e-6	0	1.49639e-5	1.02105e-5	1.57681e-6	2.96644e-7	1.64946e-7	0	2.31164e-6	0	0	4.69453e-6	0	1.98946e-5	0	7.35593e-6	3.34521e-7	2.20481e-7	0	0	1.02224e-4	0	8.99475e-6	0	0	0	1.08969e-6	1.14446e-6	0	0	2.97768e-5	5.652e-6	6.0657e-6	5.59365e-7	0	4.10709e-6	2.36442e-5	2.45497e-5	4.57547e-7	5.33086e-5	1.23879e-4	6.88877e-7	2.01012e-6	5.10055e-5	1.06049e-6	0	7.88487e-6	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	6.6682e-5	0	0	0	3.8937e-7	5.26547e-5	0	8.61263e-6	5.45824e-6	0	9.64926e-5	3.51621e-5	0	4.60068e-5	1.23683e-4	5.44485e-6	2.59849e-5	0	1.46918e-4	1.66962e-5	7.97779e-5	5.00562e-5	0	0	4.53786e-5	6.44339e-7	5.67766e-6	1.83592e-5	1.16946e-4	2.76634e-5	5.16334e-5	1.16779e-4	2.55079e-5	2.74414e-5	1.63472e-5	1.12004e-4	6.83716e-4	2.13198e-5	1.42576e-5	7.29285e-5	4.09931e-7	1.47854e-5	7.8746e-5	0	1.36703e-4	2.58113e-5	8.70755e-6	5.21463e-5	2.25621e-4	0	5.1463e-5	4.59494e-6	0	1.72479e-6	0	3.15636e-5	1.91286e-4	3.67799e-6	0	4.97579e-6	4.91643e-5	6.67822e-5	5.46782e-7	1.15468e-4	1.97747e-5	1.95756e-4	3.99733e-5	1.6625e-4	0	3.4469e-4	3.9364e-5	5.36235e-5	1.25623e-4	7.3563e-5	0	2.70548e-5	0	2.31343e-5
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	2.47898e-4	0	1.73952e-6	1.51173e-4	3.44979e-4	1.34006e-4	4.29805e-6	3.87884e-5	2.09937e-5	0	1.85005e-5	2.359e-4	3.87143e-4	1.90466e-4	8.98103e-5	3.88376e-5	1.82686e-5	2.38652e-4	8.4162e-5	2.96797e-5	1.6878e-4	9.70489e-5	0	6.85933e-5	1.6923e-4	2.73407e-4	3.27591e-6	5.91163e-5	2.94816e-4	1.01215e-4	3.38906e-4	0	0	3.78673e-5	9.72e-5	2.35664e-4	0	6.64213e-5	2.30371e-4	9.25393e-5	1.06827e-5	8.25394e-6	7.64641e-5	0	0	1.08821e-4	1.79848e-4	1.78858e-4	9.3518e-5	4.36075e-4	0	8.79951e-5	2.33946e-4	2.43601e-5	0	3.72441e-5	7.78013e-5	3.20059e-5	2.69035e-5	7.59142e-5	8.66556e-5	5.57318e-5	3.41793e-4	3.76276e-4	5.22428e-5	0	1.01832e-4	9.14372e-5	4.17278e-4	3.19927e-4	4.08557e-5	8.14005e-5	6.88978e-5	1.43571e-4	0	3.90657e-6	3.01397e-4	2.3659e-4
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_xylanisolvens	2.30367e-6	0	1.19283e-5	2.63843e-5	5.23434e-5	3.75838e-6	0	1.9925e-6	0	0	0	0	6.48466e-5	0	0	1.76242e-5	8.15846e-7	2.8216e-5	0	0	1.36376e-6	2.34804e-5	1.4098600000000001e-05	2.19981e-5	0	0	7.05214e-7	0	4.86862e-6	2.82582e-6	2.68014e-5	5.43848e-6	0	1.38574e-6	0	0	0	0	2.12201e-6	1.40657e-6	4.65844e-7	0	0	6.08965e-6	3.08052e-6	0	2.19881e-6	3.07573e-5	0	6.22962e-5	0	0	1.33028e-5	6.68905e-7	0	1.86516e-6	0	4.75855e-6	0	0	2.13249e-6	0	1.35533e-5	0	0	0	0	8.22151e-7	4.96649e-5	0	1.70955e-6	2.97622e-7	0	1.73435e-5	0	0	1.14575e-5	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Barnesiella.s__Barnesiella_intestinihominis	7.49933e-7	0	0	0	0	1.13417e-5	0	0	7.02411e-6	0	0	5.11619e-6	0	0	0	0	5.52062e-7	0	0	1.99076e-6	0	0	0	0	0	0	0	0	0	1.64518e-5	0	0	0	2.73086e-6	0	0	0	2.56137e-5	1.70138e-5	0	0	0	0	0	0	0	4.5288e-5	0	0	0	0	0	0	0	0	5.76767e-6	0	0	0	0	0	2.55717e-5	0	0	3.19153e-5	0	0	2.35455e-7	0	0	1.1085e-6	0	0	1.14401e-5	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_adolescentis	0	0	2.26309e-6	0	0	0	0	0	0	0	0	1.28404e-6	0	0	0	0	0	0	0	0	4.4469e-7	0	1.25655e-6	0	0	0	0	3.30749e-7	0	2.03608e-7	0	0	0	0	0	0	0	0	0	9.91704e-8	0	0	0	5.94908e-7	0	1.34811e-6	0	0	0	0	0	0	0	0	0	0	0	8.84175e-7	0	7.33751e-6	0	0	0	0	0	0	0	0	0	0	0	4.78345e-7	1.51254e-7	1.37105e-7	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_bifidum	0	0	2.80774e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.95329e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6241e-7	0	3.14929e-7	0	0	0	0	0	8.35491e-7	0	0	0	0	0	0	0	2.47309e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_breve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.87872e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.64244e-6	0	0	0	0	0	0	0	0	0	0	7.20413e-6	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_catenulatum	0	0	0	0	0	0	0	0	3.58632e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82995e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_dentium	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40649e-6	0	0	0	1.12021e-7	0	0	0	0	0	4.30202e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.311e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12097e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_longum	0	0	9.86266e-6	0	0	0	0	0	6.07215e-7	0	0	0	0	1.40945e-7	0	0	0	0	0	0	3.07391e-7	0	6.15678e-6	1.19094e-7	0	0	4.93031e-7	0	3.2448e-7	0	0	0	0	0	0	5.73575e-7	6.83262e-7	0	0	1.23897e-6	0	0	0	3.99737e-6	0	0	0	0	9.84312e-7	0	3.84273e-6	0	0	0	3.81441e-7	0	3.94704e-6	0	0	4.01725e-6	1.09744e-6	0	0	0	0	0	0	3.09459e-7	0	0	0	0	0	1.44091e-7	6.94303e-7	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03905e-7	0	3.47854e-7	0	0	0	0	0	0	0	0	0	0	0	3.37296e-7	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bilophila.s__Bilophila_wadsworthia	1.02413e-5	0	0	0	0	0	0	0	4.0867e-6	0	7.22109e-6	0	0	0	5.31638e-6	0	0	0	0	0	0	0	0	1.9076e-6	0	0	0	2.06365e-6	0	0	0	1.00866e-6	5.85758e-6	0	0	0	0	0	0	1.66202e-5	1.63408e-6	0	0	0	0	7.90459e-6	0	0	3.742e-6	0	0	0	0	0	0	0	1.34889e-6	0	0	0	0	1.4174e-6	0	0	2.49128e-6	7.47859e-7	2.81987e-6	3.69859e-6	0	0	0	0	0	1.31316e-6	0	4.83514e-6	0	1.80537e-6
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Blautia.s__Blautia_hydrogenotrophica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.65881e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Blautia.s__Ruminococcus_gnavus	0	1.58689e-6	3.89711e-7	8.8507e-7	9.60312e-7	0	0	0	0	7.67531e-7	2.26805e-7	0	0	0	3.1683e-7	7.45306e-7	0	2.0537e-7	0	0	0	0	2.67826e-7	3.16243e-7	3.76477e-7	0	0	0	0	0	6.15562e-7	5.55172e-7	0	0	0	0	1.48847e-5	0	0	6.06998e-7	0	6.7505e-6	2.22307e-6	2.361e-7	0	1.28657e-7	0	6.92428e-7	4.07405e-7	0	0	0	0	5.61639e-6	0	0	0	5.39805e-7	1.46167e-6	4.87872e-7	1.83705e-6	0	7.97045e-7	0	0	1.50797e-6	0	1.25178e-7	1.01019e-7	3.48088e-7	0	0	1.62613e-7	7.11514e-8	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Blautia.s__Ruminococcus_obeum	1.71677e-6	0	3.52623e-7	1.0683e-6	2.68505e-7	7.11004e-7	0	0	0	2.61509e-6	4.38172e-7	0	0	0	0	0	0	1.30849e-6	0	0	0	3.8929e-6	0	0	0	3.70131e-6	9.41058e-6	0	2.44514e-6	1.43244e-6	4.27938e-6	2.00893e-6	0	0	0	1.43096e-7	0	0	5.57022e-7	0	1.1872e-6	0	0	0	5.25239e-6	0	8.12776e-7	0	0	0	0	6.29619e-7	0	0	0	0	1.20879e-7	0	0	7.46038e-7	0	0	0	0	0	1.02236e-6	0	0	0	0	0	2.34733e-7	5.96046e-7	1.57534e-7	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Blautia.s__Ruminococcus_torques	1.28526e-7	0	0	0	0	0	0	9.95561e-7	8.92092e-7	0	4.49652e-7	0	0	4.83936e-7	4.26912e-6	0	0	9.73376e-8	4.52872e-7	0	0	0	0	1.33853e-6	0	0	3.66715e-7	6.42667e-6	0	2.03882e-6	0	1.01366e-7	8.57288e-7	1.12663e-7	0	0	4.27909e-6	5.7736e-7	2.39941e-6	1.4444e-6	4.42116e-6	1.12661e-6	2.77493e-6	0	2.5128e-7	7.78391e-7	5.88209e-7	2.06855e-6	3.24886e-7	0	0	1.78611e-6	0	1.64572e-6	0	0	0	3.70758e-6	4.4281e-7	8.54646e-7	2.33296e-5	1.24517e-7	0	1.17273e-6	2.81988e-7	0	2.4809e-7	4.07327e-7	0	9.58908e-7	0	0	1.01376e-7	3.0636e-7	0	8.18253e-7	0	7.14601e-7
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	0	0	0	0	1.26665e-6	0	0	0	7.29266e-6	0	0	0	0	7.03163e-6	0	0	0	0	0	0	0	0	0	0	4.58357e-7	0	0	3.99529e-7	0	0	0	0	2.13398e-6	0	1.2493e-6	0	0	2.3626e-6	0	1.00056e-5	1.62939e-6	0	0	0	0	3.03815e-6	0	0	7.9012e-6	0	6.13709e-6	6.45035e-6	0	0	0	0	0	9.20901e-7	3.11399e-6	2.50124e-6	6.13155e-7	5.31766e-7	0	2.71921e-7	2.46919e-6	0	1.6171e-6	4.63664e-6	0	0	0	4.21951e-6	2.10965e-6	0	0	2.00427e-6	0	6.17156e-6
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Campylobacter.s__Campylobacter_gracilis	0	5.57789e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.46116e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Campylobacter.s__Campylobacter_upsaliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.83106e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Catenibacterium.s__Catenibacterium_mitsuokai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75725e-6	0	0	0	0	0	0	0	0	0	1.71176e-5	0	0	0	0	0	0	1.30801e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16248e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60115e-6	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Citrobacter.s__Citrobacter_freundii	0	0	0	0	0	0	0	0	0	1.10699e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.59537e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25768e-7	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Clostridiales_noname.s__Clostridiales_bacterium_1_7_47FAA	7.3443e-7	4.68815e-6	0	0	0	0	0	0	2.11262e-7	3.86581e-6	0	0	4.9064e-7	9.41449e-7	4.07038e-7	0	0	0	0	0	0	0	0	2.03467e-7	0	9.31155e-7	0	0	3.26444e-7	0	0	5.39485e-7	1.15716e-7	0	0	0	0	0	0	1.42736e-6	8.55523e-7	0	5.66956e-7	0	0	4.69847e-7	0	0	7.95323e-7	0	0	0	0	0	0	0	0	0	0	8.43253e-7	0	0	0	0	0	0	0	3.53027e-7	5.33744e-7	8.21475e-7	0	0	0	0	6.06983e-7	2.19286e-7	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Clostridium.s__Clostridium_asparagiforme	5.86341e-7	4.9086e-6	0	0	0	2.19932e-7	0	0	0	2.7496e-6	0	0	1.21331e-6	4.45349e-7	0	0	0	0	0	0	4.95082e-7	0	0	0	0	9.75235e-7	0	6.41024e-7	7.77968e-7	0	0	0	7.54288e-7	0	0	6.28151e-7	0	0	0	4.50705e-7	0	0	0	0	0	2.88506e-7	3.26164e-7	0	9.24031e-7	5.70329e-7	0	0	0	0	0	0	9.35042e-7	0	0	8.8555e-7	2.22879e-7	0	0	1.83092e-6	0	0	4.70417e-7	1.74924e-7	1.0782e-6	7.70645e-7	0	0	0	0	0	1.49217e-6	0	6.45457e-7
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Clostridium.s__Clostridium_bolteae	1.08e-6	2.45999e-6	0	1.35493e-7	8.30483e-7	1.50664e-7	0	2.81262e-6	2.32025e-7	8.55723e-7	0	0	6.6309e-6	5.1419e-6	4.50321e-7	0	0	0	3.36859e-7	0	4.25958e-7	0	1.38927e-7	5.67958e-7	3.29755e-6	1.17163e-7	0	8.03085e-7	1.68317e-6	0	0	0	6.04755e-7	0	3.39107e-7	0	6.1698e-7	0	0	1.27289e-6	1.40089e-7	1.33977e-7	1.52656e-6	0	0	9.60384e-7	4.17482e-7	2.12171e-6	5.22819e-7	4.33959e-6	3.90232e-7	0	0	0	3.35713e-7	0	0	9.85549e-7	5.10657e-6	2.65474e-6	1.30194e-7	0	6.5233e-7	2.24123e-6	0	0	2.47851e-7	2.47153e-7	1.02622e-5	1.00646e-5	0	0	0	0	9.06094e-7	9.07823e-7	0	2.90371e-6
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Clostridium.s__Clostridium_citroniae	7.40406e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31211e-7	0	0	0	0	0	0	0	0	5.70646e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23562e-7	0	0	0	0	0	0	8.55979e-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Clostridium.s__Clostridium_clostridioforme	2.61737e-6	1.43746e-5	0	0	0	0	0	0	0	5.40119e-6	0	0	2.67892e-5	3.26863e-6	1.68988e-6	0	0	0	7.76905e-7	0	0	0	0	0	0	1.6079e-6	1.48378e-6	1.56051e-6	2.29337e-6	0	0	3.896e-7	1.18113e-6	0	0	1.14217e-6	2.05574e-5	0	0	3.23662e-6	0	0	1.98178e-5	0	8.09041e-7	0	0	0	2.80999e-6	1.43429e-5	0	0	0	4.03774e-7	0	0	9.98013e-7	0	1.73936e-5	0	0	0	0	0	0	0	3.42723e-7	6.51759e-7	2.40686e-5	1.3401e-5	0	0	0	0	0	1.77233e-6	0	6.59704e-6
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Clostridium.s__Clostridium_hathewayi	0	3.17281e-6	0	0	0	0	0	0	0	4.57164e-6	2.19158e-7	0	0	2.56053e-6	2.09546e-7	0	0	0	4.35654e-7	0	3.11745e-7	0	0	1.77309e-7	2.30138e-6	3.39303e-7	0	0	0	0	0	0	7.09118e-7	0	0	0	2.97916e-6	0	0	2.68962e-7	0	0	0	0	0	6.19855e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	5.83674e-7	6.6628e-7	0	3.43958e-7	2.20908e-7	0	0	0	0	0	0	0	0	0	0	5.72977e-7	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Clostridium.s__Clostridium_leptum	6.32224e-7	0	0	0	0	0	0	0	0	0	6.0917e-6	0	0	7.37013e-7	3.77944e-7	0	0	0	7.29812e-7	0	1.9901e-7	0	4.43327e-7	0	1.32546e-6	0	0	0	2.83436e-6	0	0	0	6.43874e-7	0	0	0	0	0	0	9.04851e-7	1.05009e-6	0	1.22015e-6	0	1.81665e-6	5.77122e-6	0	0	3.44309e-6	0	0	1.92953e-5	0	0	0	0	0	0	0	1.49689e-5	4.083e-6	0	0	1.61276e-7	1.53876e-7	1.32245e-7	0	4.23615e-7	0	0	0	9.39251e-8	3.5999e-6	1.5209e-6	0	9.95706e-8	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Clostridium.s__Clostridium_nexile	0	4.26393e-6	0	4.36395e-6	1.1489e-6	0	0	0	0	8.80262e-6	0	0	0	0	0	0	0	8.69836e-7	0	0	0	0	0	0	0	2.5052e-6	0	8.25918e-7	0	0	0	0	0	0	0	2.61757e-6	0	0	0	0	0	0	0	0	0	5.7663e-7	0	0	0	4.56205e-7	0	0	8.36565e-7	0	0	0	0	9.81951e-7	0	0	2.32742e-6	0	2.44821e-6	0	0	0	0	0	2.59917e-7	0	0	0	0	0	0	0	0	0
