pwy_species	G89286	G89287	G89288	G89290	G89292	G89293	G89294	G89295	G89296	G89297	G89299	G89300	G89301	G89302	G89303	G89304	G89305	G89307	G89308	G89309	G89311	G89312	G89313	G89314	G89315	G89316	G89317	G89320	G89321	G89322	G89323	G89324	G89325	G89328	G89329	G89330	G89331	G89332	G89333	G89334	G89335	G89336	G89338	G89339	G89340	G89341	G89343	G89344	G89345	G89347	G89348	G89349	G89350	G89351	G89352	G89353	G89354	G89355	G89356	G89358	G89360	G89361	G89362	G89363	G89364	G89365	G89366	G89368	G89369	G89370	G89372	G89373	G89374	G89375	G89378	G89379	G89380	G89381
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Proteus.s__Proteus_penneri	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	0.848356	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Pseudomonas.s__Pseudomonas_aeruginosa	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	0.0423921	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	0.379016	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	1.50584	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Streptococcus.s__Streptococcus_salivarius	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	6.483	104.23	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Streptococcus.s__Streptococcus_thermophilus	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	1.46827	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Sutterella.s__Sutterella_wadsworthensis	0.385891	15.6743	0.166843	0.639902	5.5309	3.1978	0.0916228	0.251503	0.751389	6.92402	4.738	1.7159	3.12775	4.18416	2.35796	0.0598922	1.92096	1.84021	6.55828	0.0151271	1.68857	0.443659	4.25139	5.13677	5.79771	7.7972	2.03329	2.16169	14.0307	0.0353141	0.624881	2.0735	5.67789	2.24957	7.42289	10.2644	1.61959	1.45392	2.36158	6.26221	1.66519	5.45119	0.30624	0.0140683	7.57838	3.09979	1.73045	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	0.375335	0.036757	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	0.079164	17.4164	33.8507	8.12572	21.0633	104.23	267.695	0.0678583	17.5044	22.3415	7.64484	0.0277227	12.5526	31.494	12.5652
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Veillonella.s__Veillonella_atypica	4.1642	15.6743	0.166843	0.13659	0.227196	1.00743	0.0916228	0.0360568	0.751389	6.92402	4.738	0.848384	3.12775	0.814298	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	0.246237	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	0.24165	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	0.371757	1.06809	3.29766	0.101976	1.31817	4.30291	4.88524	37.0002	3.45771	26.8447	0.509407	9.05155	0.0540682	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Veillonella.s__Veillonella_dispar	4.1642	0.960075	0.166843	0.0656384	0.282721	1.00743	0.0916228	0.251503	0.150689	6.92402	4.738	0.848384	3.12775	0.34694	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	0.394364	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	0.58124	223.401	0.424276	35.9623	20.594	0.342635	1.06809	3.29766	1.86767	0.768651	4.30291	4.88524	37.0002	3.45771	26.8447	0.299801	9.05155	0.0728089	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	0.817007	22.3415	7.64484	0.309128	12.5526	31.494	12.5652
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Veillonella.s__Veillonella_parvula	4.1642	0.669391	0.0426471	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	0.228425	4.738	0.848384	3.12775	0.046468	2.35796	0.0598922	1.38907	0.180107	6.55828	0.0151271	1.83461	0.0868764	3.1777	0.0383844	5.8039	2.30127	4.02008	2.16169	14.0307	2.33625	0.012236	2.0735	5.67789	3.8584	0.447545	10.2644	0.0436928	1.45392	0.352457	6.26221	0.417872	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	0.0207027	1.08119	4.30291	4.88524	37.0002	3.45771	26.8447	0.54793	9.05155	0.0719791	1.62355	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	1.65517	22.3415	7.64484	0.112004	12.5526	31.494	12.5652
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Veillonella.s__Veillonella_ratti	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	0.130391	12.5526	31.494	12.5652
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|unclassified	0.0385218	15.6743	0.994141	0.639902	5.5309	0.90139	0.0916228	0.251503	0.00174292	6.92402	4.738	0.0141584	0.0994757	7.25833	0.0991053	0.0598922	1.41461	1.84021	0.0539403	0.0151271	0.00561538	0.443659	3.1777	0.0385254	5.8039	0.209211	1.08292	0.0281618	0.0516885	0.989829	0.624881	0.0163064	0.900108	1.61476	0.447545	0.0928792	1.61959	0.00774416	0.0122798	0.0194369	0.0329473	1.05335	569.186	57.7243	2346.88	0.0137892	0.31553	0.424276	0.4762	0.282293	1744.79	54.902	3.29766	1.86767	3989.01	0.266448	0.100533	37.0002	2.31348	26.8447	1.49024	0.0938928	1232.15	91.5421	0.0395239	0.150056	0.0147355	6.29861	0.95621	11.2089	0.00656657	0.212645	0.573943	0.0495632	0.558133	0.0241954	31.494	11.1442
PWY-6527: stachyose degradation	0.379392	0.484108	0.0448568	0.928724	0.157706	0.231164	0.0916228	1.00655	0.196581	0.134408	1.8359	0.265151	3.12775	1.57796	0.217135	0.649339	0.839249	0.0971935	1.31361	0.0421152	0.10094	18.3349	0.217037	0.509368	1.45558	0.0615277	0.20765	3.31945	3.35211	0.075552	4.04682	0.0467384	0.830258	0.0615105	0.124103	2.2081	0.219161	0.212316	0.11673	0.528511	0.215085	2.63724	1.01424	1.45537	0.516087	0.187587	4.82512	0.0791273	14.9515	10.5861	0.300261	0.347763	0.707871	0.352233	0.99888	0.171343	43.7032	37.0002	44.1369	2.95016	0.320083	0.454706	2.62977	1.18945	0.285876	3.86867	0.298633	4.68838	52.2757	81.2997	0.248587	0.205625	0.631282	0.154353	0.088089	0.69432	9.90734	10.9009
PWY-6527: stachyose degradation|g__Citrobacter.s__Citrobacter_freundii	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	0.554977	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	0.205359	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
PWY-6527: stachyose degradation|g__Clostridium.s__Clostridium_sp_KLE_1755	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	0.0985451	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	0.0711501	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
PWY-6527: stachyose degradation|g__Coprococcus.s__Coprococcus_eutactus	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	0.57028	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	0.0381705	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	0.296697	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	0.883192	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
PWY-6527: stachyose degradation|g__Dorea.s__Dorea_longicatena	0.244511	15.6743	0.166843	0.639902	5.5309	0.175769	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	0.85055	2.33625	0.0684279	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	0.149748	6.26221	0.323909	1.05335	1.59171	0.543519	7.57838	3.09979	56.6041	0.0450913	35.9623	8.22811	0.218689	1.06809	3.29766	0.072981	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	14.2274	267.695	3.85147	17.5044	22.3415	1.08756	4.63915	12.5526	31.494	12.5652
PWY-6527: stachyose degradation|g__Escherichia.s__Escherichia_coli	4.1642	0.815315	0.166843	0.639902	5.5309	1.00743	0.0916228	11.5772	0.751389	0.198711	4.738	0.848384	3.12775	1.98359	0.545987	0.44852	1.38907	0.27353	6.55828	0.0151271	1.83461	0.443659	1.45985	0.250407	3.77352	0.834421	0.451502	4.00698	14.0307	2.33625	0.624881	2.0735	0.344319	3.8584	0.153694	10.2644	0.0336968	1.45392	1.66567	6.26221	1.66519	2.82115	0.0279304	0.543519	7.57838	0.0163243	223.401	0.424276	35.9623	1.50564	0.127641	1.06809	1.61159	0.0519999	54.0945	4.30291	4.88524	37.0002	3.45771	0.877884	0.0866782	9.05155	0.648312	3.42228	17.4164	33.8507	0.0317944	21.0633	20.9563	7.56406	0.341325	0.818456	22.3415	7.64484	0.990947	0.0814314	31.494	1.18487
PWY-6527: stachyose degradation|g__Eubacterium.s__Eubacterium_siraeum	4.1642	15.6743	0.0317437	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	0.26878	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	0.0143723	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	0.0122602	0.0807985	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	0.391524	0.439007	1.05335	1.59171	0.00494099	0.48904	3.09979	223.401	0.424276	35.9623	20.594	0.181414	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	5.73352	4.19518	9.05155	0.392512	8.05732	17.4164	3.76908	8.12572	21.0633	104.23	267.695	3.85147	17.5044	0.0573576	7.64484	4.63915	3.59401	31.494	12.5652
PWY-6527: stachyose degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.51444	15.6743	0.166843	0.765491	0.0176549	0.244987	0.0916228	0.251503	0.40118	6.92402	0.588397	0.171688	3.12775	1.32763	0.045963	0.0598922	0.0379614	0.0676924	6.55828	0.0813985	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	0.153586	2.16169	0.480537	0.00689408	0.624881	0.00517841	11.3558	0.118591	0.447545	10.2644	1.61959	0.250779	0.0499723	6.26221	1.66519	1.05335	0.418909	0.543519	0.0476281	3.09979	0.534824	0.424276	35.9623	20.594	17.0381	10.61	0.0797871	0.309853	113.93	2.74801	4.88524	37.0002	3802.63	26.8447	4.19518	0.0400774	0.00706886	2.86565	0.0350064	0.309794	8.12572	0.937384	104.23	267.695	0.327759	17.5044	22.3415	7.64484	4.63915	12.5526	1.73017	92.3013
PWY-6527: stachyose degradation|g__Fusobacterium.s__Fusobacterium_mortiferum	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	2.75623	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
PWY-6527: stachyose degradation|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_3_1_57FAA_CT1	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	1.28608	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	0.558001	5.67789	3.8584	0.447545	10.2644	0.328331	1.45392	1.66567	6.26221	0.498379	1.05335	1.59171	0.543519	7.57838	0.896354	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	0.102713	5.42908	0.437502	9.05155	0.138889	8.05732	17.4164	33.8507	8.12572	6.14184	104.23	267.695	3.85147	17.5044	10.9623	7.64484	4.63915	12.5526	31.494	12.5652
PWY-6527: stachyose degradation|g__Megamonas.s__Megamonas_funiformis	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	0.320925	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	0.282277	12.5526	31.494	12.5652
PWY-6527: stachyose degradation|g__Megamonas.s__Megamonas_hypermegale	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	0.247408	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	0.336328	12.5526	31.494	12.5652
PWY-6527: stachyose degradation|g__Megamonas.s__Megamonas_rupellensis	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	0.307797	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	0.270346	12.5526	31.494	12.5652
PWY-6527: stachyose degradation|g__Roseburia.s__Roseburia_intestinalis	4.1642	0.490061	0.166843	0.639902	17.6883	1.00743	0.0916228	0.251503	0.00965771	0.12415	4.738	0.848384	3.12775	0.515791	2.35796	1.3799	4.53882	0.127328	6.55828	0.0151271	0.281465	36.2615	3.1777	5.13677	0.362909	0.00754393	2.9847	0.784645	14.0307	2.33625	5.06667	2.0735	0.532788	3.8584	0.447545	2.10097	0.0449693	0.0579176	1.66567	6.26221	0.583681	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.00731261	35.9623	20.594	2.91694	1.06809	0.389269	1.86767	0.375086	4.30291	229.22	37.0002	3.45771	26.8447	0.183782	1.05418	17.4727	8.05732	17.4164	33.8507	0.0582174	21.0633	104.23	267.695	3.85147	0.0799776	22.3415	0.0701589	0.0253426	0.241813	37.8169	12.5652
PWY-6527: stachyose degradation|g__Streptococcus.s__Streptococcus_parasanguinis	4.1642	15.6743	0.166843	0.295907	5.5309	1.00743	0.0916228	0.251503	0.751389	6.92402	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	2.35182	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	1.61959	1.45392	1.66567	6.26221	0.401145	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	4.13515	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
PWY-6527: stachyose degradation|unclassified	0.0227656	0.0350393	0.166843	1.35129	0.0199761	0.0177127	0.0916228	0.251503	0.00136513	0.0124613	0.316398	0.848384	3.12775	0.169158	0.0365175	7.19296	0.577017	0.00682998	0.10771	0.0151271	0.00724826	15.8216	3.1777	0.0440656	0.169649	0.00921674	0.00288864	2.16169	14.0307	0.0208671	0.624881	0.025534	5.67789	0.00485154	0.0117214	0.228763	0.0337721	0.00925412	0.0145888	0.101457	0.0103062	1.05335	1.97171	172.859	0.225196	0.0729	0.856476	0.424276	1.6288	20.594	0.0225282	0.0179488	3.29766	1.86767	0.348858	0.00724118	16.9978	37.0002	0.0851902	0.314763	0.040037	0.173544	1.7651	0.0954165	0.0431822	33.8507	8.12572	0.714248	104.23	267.695	0.0198523	0.0171371	0.175489	0.012432	0.00849914	0.247916	1.15654	12.5652
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)	4.1642	0.408981	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	0.15884	0.247661	0.848384	3.12775	0.06635	0.255995	0.0598922	1.38907	0.121897	6.55828	0.0151271	1.83461	0.443659	0.268175	0.502793	0.997939	0.45562	0.135733	0.026396	14.0307	2.33625	0.624881	2.0735	0.114235	1.10333	0.147058	10.2644	0.0312866	1.45392	1.66567	6.26221	1.66519	0.159349	0.00877917	0.543519	7.57838	0.011589	223.401	0.424276	35.9623	0.74661	0.0465548	1.06809	5.62241	0.0170326	54.0945	4.30291	4.88524	5.54904	3.45771	0.787098	0.0605847	9.05155	0.0392623	2.47733	17.4164	33.8507	0.0123049	21.0633	14.9375	11.5671	0.102741	10.6593	22.3415	7.64484	0.564768	0.0190366	31.494	1.73209
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)|g__Escherichia.s__Escherichia_coli	4.1642	0.408981	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	0.15884	0.247661	0.848384	3.12775	0.06635	0.255995	0.0598922	1.38907	0.121897	6.55828	0.0151271	1.83461	0.443659	0.268175	0.502793	0.997939	0.45562	0.135733	0.026396	14.0307	2.33625	0.624881	2.0735	0.114235	1.10333	0.147058	10.2644	0.0312866	1.45392	1.66567	6.26221	1.66519	0.159349	0.00877917	0.543519	7.57838	0.011589	223.401	0.424276	35.9623	0.74661	0.0465548	1.06809	5.62241	0.0170326	54.0945	4.30291	4.88524	5.54904	3.45771	0.787098	0.0605847	9.05155	0.0392623	2.47733	17.4164	33.8507	0.0123049	21.0633	14.9375	11.5671	0.102741	10.6593	22.3415	7.64484	0.564768	0.0190366	31.494	1.73209
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	1.98843	1.1298	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	0.191502	0.56855	0.848384	3.12775	0.16292	1.06121	0.0598922	1.38907	0.676366	6.55828	0.0151271	1.83461	0.443659	0.716839	0.506656	1.03308	1.22115	0.261486	0.0512855	14.0307	2.33625	0.624881	2.0735	0.278711	1.10524	0.447545	10.2644	0.0515407	1.45392	1.66567	6.26221	0.848226	0.0589579	0.121256	0.543519	7.57838	0.0298797	96.3082	0.424276	35.9623	1.31131	0.107823	1.06809	27.9207	0.0603465	54.0945	4.30291	4.88524	14.7469	3.45771	1.60335	0.139048	9.05155	0.377342	4.63188	17.4164	33.8507	0.0259763	21.0633	5.58681	16.3294	0.17874	4.67541	22.3415	7.64484	1.15486	0.0488631	31.494	2.00524
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|g__Citrobacter.s__Citrobacter_freundii	4.1642	15.6743	0.166843	0.639902	5.5309	1.00743	0.0916228	0.251503	0.751389	0.410864	4.738	0.848384	3.12775	7.25833	2.35796	0.0598922	1.38907	1.84021	6.55828	0.0151271	1.83461	0.443659	3.1777	5.13677	5.8039	7.7972	4.02008	2.16169	14.0307	2.33625	0.624881	2.0735	5.67789	3.8584	0.447545	10.2644	0.121571	1.45392	1.66567	6.26221	1.66519	1.05335	1.59171	0.543519	7.57838	3.09979	223.401	0.424276	35.9623	20.594	2.91694	1.06809	3.29766	1.86767	54.0945	4.30291	4.88524	37.0002	3.45771	26.8447	4.19518	9.05155	0.392512	8.05732	17.4164	33.8507	8.12572	21.0633	104.23	267.695	3.85147	17.5044	22.3415	7.64484	4.63915	12.5526	31.494	12.5652
